X,Y
765.9,584.4
766.8,585.1
768,587.3
769.8,587.7
773.8,584.6
775.9,582.5
775.7,582.2
774.4,579.6
774,579.7
772.7,577.5
782.4,579.7
783.3,581.1
783.5,585.8
782.1,589.9
778,588.2
777,594.5
778.3,596.1
772.7,596.5
772.8,593.8
771.1,591.5
769.9,590.3
763.3,587.2
761.8,593
759.7,596.4
763.3,596.9
766.8,593.4
770.4,595
773.2,604.3
770.8,604.8
770.2,604.8
758.9,604.5
755.1,605.7
756.2,608.3
753.8,610.8
755.2,613.5
759,611.4
760.3,618.5
760.2,621.8
762.8,622.2
773.2,620.9
767.3,626
764.9,631.8
765.8,633
764.2,634.4
763.9,630.1
757.4,625
752.6,625.5
754.5,627.5
758,630.8
758.3,631.6
757.9,634.5
758.1,637.7
763.5,634.8
764.5,642.4
768.1,642.6
769.1,641.7
767.3,638.6
771.6,634.3
772.5,634
778.2,625.1
778.1,624.2
784.6,624.8
783.3,630.8
785.6,632.7
789,632.8
789,631.6
791.2,626
788.7,624.6
795.3,618.1
792.2,613.3
788.1,610.9
789.2,610.2
788.5,605.6
794.6,606.8
793.9,605.2
793.7,605
793,602.4
795.4,600.9
796.1,598.4
796.6,597.4
795.1,596
798.4,594.6
800.6,596.7
801,598.7
802.2,599.1
801.8,601.1
804.2,602.7
806.1,600.6
803.8,597.3
807.2,595.1
810.1,597.5
813.7,598.7
814.4,599.4
816.4,601.1
815.8,605.5
814.4,608
813,606.7
810.7,605
807.7,620.3
811.8,614.2
814.3,614
818.8,607.8
823.2,610.7
830.5,609.1
826.2,606.7
825.8,606.9
822.5,606.4
822.1,602.7
827.4,601.6
825.4,600.1
824,594.5
820.8,597.1
818,592.3
814.5,595.2
814.4,590.6
817.8,591.1
818.3,587.6
823.7,588.7
824.2,591
827,592.5
828.6,593.7
829.9,589
830.5,583.7
837.4,587
842.6,581.7
842.7,586.7
844.9,594
833.5,592.5
837.1,597.7
837,602.3
839.2,603.7
848.5,599.4
845.4,605.6
845.8,608.3
846.1,608.6
848.6,607.5
850.9,606.1
853.9,609.2
851.4,608.9
849.3,611.1
850.8,615.3
850.4,616.8
844.9,615.8
847.2,618.3
845.7,621.7
844.3,621.7
839.4,620.6
836.3,623.7
835.6,615.1
835.7,611.8
832.6,611.8
831.4,611.6
833.2,613.4
831.5,616.8
830.2,617
826.1,616
823.9,617.6
823.6,619.9
827.5,625.5
829.9,626
826.1,628.1
825.9,630.5
822.5,634.1
823.2,635.8
826.9,637.1
828.1,639.2
824.1,642.5
820.9,648.3
820.6,647.9
813.4,648.3
818.7,642.1
821.4,636.4
820.5,633.6
820.3,632.6
813.1,631.9
811.9,627.2
811.8,624.9
807.2,628.2
805,629.1
805,633.4
802.2,632.5
801.7,633
799.6,630.3
800.8,629.4
798.6,624.6
796.7,627.7
797.4,632.8
798.7,637.4
797.3,638.8
795.4,636.9
792.8,637.8
794.5,639.2
792.6,643.6
792.9,645.1
797.1,649.9
791,651.8
787.7,651.3
787.2,652.6
786.3,656.5
785.7,660.6
785.2,657.2
784.3,657.1
784.5,656.4
783,645.5
779.5,643.3
778.5,637.2
776,640.7
774.7,640.7
776.2,644.6
774.4,644.7
770.5,654.6
769.5,657.2
768.6,657.5
764.3,659.8
764.9,654.2
762.5,647.6
757.1,648.5
758.9,645.4
756.5,644.4
753,643.8
746.7,639.4
746.1,638
741.5,640.3
744.5,643.5
740.3,647.5
741.1,650.3
740,650.4
738.5,647.8
735.7,644.7
733.4,647.4
733.6,648.1
727.6,652.5
728,656.7
728.6,655.7
730.4,654.2
732.8,655.9
736,656.1
740.7,655.3
747,650.8
751.4,650.3
754.6,655.9
756.9,656.9
753.3,664.4
753.5,665.4
749.6,665.1
749.9,662
747.8,662.8
747.5,660.1
745.8,660.6
745.1,658.8
743.9,660.3
742.1,660.8
741.1,661.9
742.8,663.7
740.5,664.1
740.3,663.3
735.7,661.6
735.6,662.1
730.2,662.9
730.9,672.1
730.8,672.2
722.4,672.3
723.4,676.1
722.7,680.8
721.3,679.4
715.3,672.1
712.8,674.7
709.1,669.8
711.8,668.7
713.2,668.7
712.2,664
715.4,662.9
721,660
722.5,663.9
727.4,663.1
725.3,656.9
725.1,656.5
723.3,656.9
723.4,652.3
727.9,646.1
728.9,642.4
730.4,639.5
736,640.4
731.8,633.8
730.5,634.4
730.3,635
724.7,636.8
723.6,635.9
722.4,630.6
723.7,630.1
725.3,630
728.8,624.6
728.6,622.7
734.4,620.9
739,622.7
739.6,626.1
740.5,626.8
739.5,627.7
739.2,629.7
737.2,629.8
737.4,630.1
738.1,630.4
742.8,632.9
748.8,630
749.8,628.3
748.6,625
749.9,617.7
749.4,612.2
750.1,605.9
755.4,601.1
755.2,594
754,592.7
756.1,585
754.3,582.7
748.8,585.4
747.6,588.7
751.7,594.3
750.9,599.8
751.9,599.9
750.8,603.8
747.3,604.6
745.1,605
742.2,603.7
742.3,596.1
742.5,591.4
740.4,589.5
737.7,597.3
733.8,592.2
733.7,589.8
736.3,586.9
733.7,585.4
733.5,582.6
729.4,582.5
730.7,580.3
729.6,579.4
733.1,577.8
732.9,572.3
724.1,571
722.6,572
719.4,570.6
716,564.3
715.4,568
713.3,571.9
712.3,572.1
714.4,575
712.7,577.5
710.7,578
712,580.1
713.4,578.4
716.3,579.1
722.4,579.8
721.1,582.1
718.3,585.7
723.9,586.3
724.4,596.4
729.1,595.3
732.7,597.7
731.4,600.1
734.3,603.5
738.6,604.3
735.9,608.8
736.1,609.8
741.3,607.9
743.7,616.8
745,619.6
741.8,624.4
740,616.6
738.3,611.2
734,612.4
734.2,615
732.4,615.6
726.5,614.9
728.8,613.3
728.3,609.3
726.6,608.1
728.3,607.3
732.3,606.1
727.8,601.5
718.9,600.7
717.2,603.6
712.1,602.5
712.4,598
707.4,594.9
709.1,588.9
709.8,590.9
712.9,592.2
719,593.4
714.7,583
709.8,582
708.8,580.7
706.2,583.1
705.1,576.1
704,578.5
698.3,582.2
699.2,575.9
696,574.9
693.8,566.4
693.2,570.2
690.9,572.8
691.9,575.5
691.9,576.3
689.4,582.1
685.6,586.7
688,586.7
689.5,589.3
688.4,589.1
685.2,590.1
680.2,594.6
681.9,595.4
684.4,597.6
685.5,600.6
688.3,599.6
688.8,604
690.1,602.5
692.5,600.1
694.9,597.5
694.9,595.1
693.8,589.8
693.8,587.8
693.9,587
696.9,583.8
699.7,587.6
701.5,593.7
702.2,595.7
703.1,599.5
705,600.2
702.3,600.9
702.9,603.1
701.1,602.4
695.4,601.3
695.9,605.1
696.8,606.3
699,611
705.9,612.3
702.3,618.6
699.3,615.3
697,617.5
696.9,619.9
699.4,621
696.6,625.3
696.9,626.7
695.4,626.6
695.3,628.5
699.8,630.1
700.2,634
703.8,630.6
703.2,625.5
706.7,622.8
707.6,623.6
711.3,624
707.5,619.8
707.7,619.2
708.3,616.7
712.9,610.3
718.8,606.3
716.1,618.6
717.5,629.5
717,630.3
717.1,635
709.6,628.6
707.4,634.3
710.2,637.3
710.3,639.5
707,639.6
703.4,641.9
697.4,642
696.9,642.5
696.3,642.5
694,639.9
693.1,637.7
685.2,635.2
687.9,639.2
686.4,640.8
689.3,647.2
690.9,644.1
697.2,644.8
703,648.1
702.9,645.4
706.4,643.8
710.9,645.8
713.5,647.8
714.4,649.1
715.2,647.5
717.9,649.5
717.6,653.1
717.6,654.7
717.5,656
713.5,659.4
710.8,654.7
707.4,649.9
709.1,653.8
709.5,657
707.5,661.1
703.5,666.2
704,668.2
705.2,671.7
706,674.4
708.7,676.6
704,678.3
700.2,679
699.6,678.9
699,680.2
697.6,688.9
699.2,686.3
702,684.1
703.2,684.4
703.6,685
706.5,682.7
707.6,679
709.3,679.6
713.3,684
710.8,686.3
708.6,689.9
712.4,692.4
716.2,693.3
716.8,690.4
717.5,688.9
720.3,689.5
724.6,688
724.4,690.5
727.3,691.6
725.4,696.2
727.8,702.5
726.2,710.9
732.9,715
736.5,710.6
736.9,710
740.6,708.1
733.8,705.6
738.3,694.1
729.8,690.8
730.7,687.7
733.5,683.3
737.2,689.8
739,689.6
739.5,688
745.8,689.3
741,694.9
743.3,697.8
745.8,698.1
750.5,694.4
755.1,693.5
757.9,696.4
758.3,688.5
758.8,683.1
762.2,679.2
766.9,679.6
769.2,675.8
767.4,670.3
764.7,672.1
758.4,673.2
757.7,676.9
752.8,680.7
743.2,682.3
740.9,681.3
740.5,676.7
733.8,676.4
734.7,673.7
737.3,672.5
740.8,672.4
740.7,671.4
741.9,668.9
744.7,672.3
750,675.1
751.6,668.4
754.7,669.1
756.3,669.2
757.7,668.9
757.6,666.6
759.3,666.6
765.1,666.1
778.7,660.8
779.2,664.5
779.4,665.1
781,667.1
778.2,668.8
780.3,670.5
777.4,674.5
779.6,680.3
779.5,682
775.8,682.5
770.7,681.8
770.9,682.9
771.5,683.8
770.2,686.7
767.1,685.9
763.3,686.9
761.8,692
771,696.6
772.3,696
774.3,691.7
779.8,694.5
782,694.7
784.7,695.5
787.7,692.4
789,689.9
790,688.7
789.5,681.8
785.7,680.1
785.6,679.8
787.6,675.1
787,672.2
786.7,671.6
785.7,671.5
785.9,671.1
787.3,668.9
788.3,665.7
796.8,657.2
796.2,661.6
795.5,664.6
792.3,666.9
793.7,667.7
797,677.3
798.2,682.3
800.4,685.4
801.6,685.2
801.7,685.5
803.3,688.4
804.9,689.2
806.5,684.7
807.7,679
809.1,676.7
814.5,679.6
815.8,689.7
817.7,692.6
812.6,692.9
814.6,696.1
817.9,693.7
820,695.1
821.8,692.8
823.6,696.8
833.4,703.5
840,705
846.9,704.2
843.3,701.1
841.8,698.7
843.6,696.3
838.9,695
829.4,691.8
829.3,694.3
824.7,694
822.8,688.2
821.3,685.3
820.8,685
820,682.4
825.3,681.7
828,682.1
829.2,686.8
832,685.2
832.2,683.5
832.7,679.7
835,677.8
831.4,674.6
833.6,674
835.8,675.2
840.2,671.4
838.7,670.8
837.9,667.8
837.5,667
839.8,666.7
845.4,662.5
839.6,661.7
837.9,661.9
837.9,663.9
835,662.8
832.6,662.2
829.6,663.8
827.7,666.4
825.5,666.5
825.4,666.8
828.5,672.1
825,672.2
818.6,673.6
818.4,669.3
813.6,670.7
808.3,670.5
803.6,674.5
802.9,673.6
800.7,673.9
800.5,671.5
806,662.2
800.8,659.6
800.7,655
801,647.2
800.2,644.4
800.4,640
803.4,642.6
805.2,653.3
807.4,656.8
808.3,656.4
808.5,656.5
812.8,658.5
813,662.1
813.4,663.1
814.5,666.6
816.2,667.5
817.4,668.1
819.4,665.6
819.9,664.5
819.2,661
814.2,659.7
814.9,659
818.5,655.4
819.5,653.4
824.6,662.4
824.2,657.2
829.5,650.3
837.9,647.9
839.5,645.8
843.6,649.9
839.4,652.3
842.2,655.6
846.1,658.4
850.1,659
855.5,659.3
853.6,657.9
851.9,651.8
858.4,647.5
863.7,640.9
852.5,641.7
849.1,641.2
847.8,644.1
845.3,640
840.2,636.2
840.1,634.3
834.7,631.8
844.3,627.9
847.5,629.4
850,632.2
850.5,626.6
851.9,628.1
854.8,628.7
855.5,627.3
855.2,623
853.4,621.7
855.4,621.4
860.1,628
861.3,630.5
861.4,632.1
860,636.9
868.2,626.9
866.9,626.1
867,624
865.9,621.7
864.3,618.6
863.8,617.7
858.5,621.7
858.2,615.2
861.1,613.6
857.2,608.8
854,606.4
852.4,598.7
849.7,598.2
850.4,595.6
854.9,597.7
856.5,591.7
856.3,590.7
853.7,591.7
848.5,586.4
855,582.9
856.7,581.1
858.5,579.4
861.7,577.9
862.3,578.3
862.7,575.5
861.3,574.8
859.2,573.9
856.9,571.9
856.2,569.3
857.2,568.1
860,566.9
863.1,562.9
866.1,564.8
869.1,561.6
873.5,559.4
872.7,558.6
872.8,555.8
875.8,554.2
876.4,555.1
875.6,557.8
875.9,562.9
880.1,562
880.6,558.8
883.8,557.4
881.3,553.7
891.9,544.3
891.5,558.6
893.2,558.4
896.1,559.9
895.4,565.7
895.5,565.8
893.4,569.4
891.5,570.7
893,573.8
893.8,576.5
892.3,581.1
893,583.3
893,585.3
888.7,584.3
886.6,582.5
885.8,577.4
875.5,568.6
870,572.1
873.5,575.3
877.2,576.9
875.2,578.2
869.5,577.1
870.2,578.3
869.1,581.1
863,585.8
862,584.9
861.9,586.2
862.6,592.9
863.1,601
860.8,605.4
861.3,607.1
864.4,608
866.9,612.4
872.5,617.8
871.5,606
876.8,608
877.1,605.4
880.4,596.8
878.6,591.9
875.2,593.9
868.8,593.2
872.7,590.4
875.4,587.5
872.3,587
871.3,586
876.1,581.4
878.4,580.4
880.2,578.2
881.8,584.8
886,590.8
887.3,592.4
888.3,593.4
889.4,595.7
888.5,596.8
885.3,597.1
884,602.9
886.9,605.4
888.7,610.5
891.3,614.8
886.8,620.8
883.7,613.4
883.3,612.8
880.1,613.8
878.1,617
881,620.3
883.9,623.5
884.4,626.2
876.7,628.5
880.8,631
883.5,631.7
888.2,631.4
884.8,636.7
882.8,638.4
878.5,638.2
875.3,639.1
867.7,641.3
866.7,643.4
864.9,649.3
861,652.6
859.9,653.9
861.1,654.6
861.5,659.4
866.7,657.8
868,658.5
870.5,671.2
870.6,672.4
865.6,670.9
861,668.1
855.1,668.8
854.2,673.1
855.6,675
855.1,677.7
850.1,673.5
848.9,682.3
850,685.3
847.7,683.6
842,680.2
843.5,686.1
841.7,688.4
839.7,691.8
841,691.3
841.2,691.8
843.9,691
843.5,690.6
845,686.4
846.3,689.4
846.5,690.2
853.2,694.3
848.4,696.5
849.6,697.3
851.9,701.2
851.2,707.4
850.3,707.5
848.5,708.9
849.2,711.6
848.3,718.5
844.3,715.3
840.8,714
835.4,715.7
834.9,720
830.7,719.1
830.3,722.6
832,726.7
829.6,733.2
831,735.7
831.7,738.6
835,737.7
837.4,743.2
838.2,743.8
839.9,748.8
822.7,747.5
818.6,745.3
824,743.3
824.9,741.5
826.6,744
826.9,741.5
824.6,731
820.7,736.5
813.7,734.1
813.2,735.6
811.1,738.9
811.8,740.7
815.7,748.2
816.5,749.8
814.8,748.2
810.5,742.1
809.9,742.2
808.6,739.9
806.7,732.4
803.5,734.1
800.9,730.4
798.7,728.6
801.6,725.8
800.9,721.9
800.3,720.8
798.5,720.7
799.5,718.3
801.4,716.3
801.6,714.7
799.4,716.3
796.2,716.9
797.6,712.8
793.8,710.7
791.1,707.4
794.8,706.9
798.9,707.4
802.1,711.9
802.9,712.1
804.6,711.3
808.3,712.1
806.6,720.6
808.8,722.8
807.4,726
812,726.9
814.8,727
817.5,728.5
818.2,725
817.4,724.1
815.2,722
817.2,719.6
814.1,717.5
813.8,714.4
815.3,714.4
817,711.9
818.8,711.4
819,715.3
819.9,715
821.4,712.8
823.3,714.1
825.2,716
826.9,718.7
826.9,716.5
826.5,712
827.6,712
829,707.6
826.4,707.9
823.6,706
821.6,702.4
818.9,702.7
820.6,698.8
816.1,699.2
813.3,698.2
813,703.8
811,701.9
807.9,701.3
802.8,700
802.5,697.1
803.6,696
796.3,693.7
794.9,692.3
794.4,692.4
793.3,694.5
791.5,699
791,702.8
781.9,702.2
778.9,704.5
780.7,708.7
782.2,707.6
783.4,707.7
786.8,718
795.7,721.2
795.3,726.2
795.1,731.2
794.8,732.2
794.2,732.8
788.1,733
786.5,733
788.9,737.6
778.8,737.7
781,739.1
786.1,744.8
787.5,745.4
784.2,745.2
781.5,744.4
781,745
781.7,748.9
778.4,752.4
776.2,753.8
773.6,752.2
773.6,752.6
774.5,754.9
771.1,756.1
770.4,757.5
769.9,753.9
768.7,744.5
766.7,742.1
768.4,741.3
770.5,741
768.7,736.2
765.7,738.1
762.6,730.8
761.6,728.9
758.8,733.1
751.2,729.3
751.8,722.4
756,722.4
758.7,725.3
756.6,721.9
756.7,716.3
755.6,713.5
756.4,712.5
760.3,716.1
761,719.4
763.8,717.9
764.9,715.1
766.7,716.1
768.9,720
774,725
776.4,726.8
772.7,727.7
769.5,727.6
769.8,730.6
775.2,730.3
775.7,731.3
781.6,728
784.4,723.8
779.8,723.2
778.5,724
773.8,719
773.6,712.1
772.8,712.2
769.9,708.4
766.4,708.1
764.4,708.2
762.9,712.8
760.9,711.4
756.6,708.6
757.6,703.6
757,703.1
753.3,702.5
750.9,704.4
749.2,701.8
747.8,702.9
748.5,707.9
745,711.7
746.2,718.3
744.2,718.1
742.8,717.7
739.8,717.7
736.6,720.8
736.2,720.7
733.5,722.5
734.9,727.9
738.6,725.2
740.5,731
742,728.8
742.5,729.3
745.8,732.2
746.6,733.5
744.4,735.2
732,734.9
730.2,734.7
729.1,736.5
732.2,738.9
742.1,738.1
743.2,741.9
742.3,743.1
739.2,744.4
741,746.9
738.3,750.5
741.2,756.2
735.6,760.9
734,758.2
731.5,760.9
733.7,764
733,768.6
738,773.5
736.3,779.4
735.7,779.3
733.4,774.2
730.5,776.4
733.4,778
729.9,781.7
727.5,785.3
721.3,785.6
712.2,788.5
715.6,782.2
713.4,780.7
713.8,779
718.5,778.6
720.6,772.4
721.9,769.9
726.3,765.4
730.4,752.5
729.1,749.1
727.8,745
729.2,743.6
727.7,739.6
718.8,737.6
718.2,740.5
713.3,739
710.6,734.7
710.2,736.8
707.4,741.2
707.1,742.6
708.5,743.3
709.4,747.1
714,748.5
719,749.2
721.8,746.3
723.9,750.2
717.5,752.4
718.9,755.8
720,757.1
719.2,757.4
718.9,758.4
718,757.8
716.3,758
715.4,762.7
715.7,763.5
712.8,764.7
710.2,767.2
718.3,767.1
714.4,771.7
712.6,771.2
711.2,771.2
708.4,768.7
708,768.9
705.3,769.5
704.5,769.8
703.9,771.6
706.6,772.6
708.6,776
706,780.9
700.7,781.2
699,778.6
693.8,777.5
691.1,776.6
691.4,773.6
689.7,769.1
694.4,772.1
695.5,769.4
696.8,769.8
697.7,767.3
699,762.5
708.7,761.3
708.5,759.4
708.6,754.8
707.6,753.6
702.7,751.2
697,755.5
689.4,761.9
687.7,758.7
689.3,757.9
686.5,754
695.7,753.1
696.4,751.2
695.3,751.6
691.8,748.7
687.3,747.1
690.1,743.5
686.8,744.4
685.8,744.1
684.3,738.2
691.3,742.9
695.2,747
695.6,746.7
701,742.7
702.2,740.5
706.7,739.6
702.3,731.6
701,729.2
700.8,729.2
699.8,730.6
694.2,734.7
693.4,734.7
692.9,735.9
689.6,734.5
686.2,733.8
684.2,733.5
682.7,735.7
677.7,736.5
673.6,735.5
671.2,738.6
666.8,739
667.7,740.5
667.1,742.2
665.3,740.6
663.6,741.3
663.3,743.5
661.9,745.2
663.9,747.8
671.2,754.9
672.4,749.2
671.4,748
673.6,747.6
675.6,741.5
676.9,739.1
677.4,740.5
678.6,744.2
681.4,743.5
680.4,745.6
680,745.8
681.2,746.6
678.3,748
680.4,752.9
683.9,757.6
684.5,760.6
683,760.9
681.8,761.7
681.3,761.9
677.7,758.9
678.5,762.4
675.7,765.6
672.9,766.2
673.3,765.1
673.7,763.1
673.4,760.2
672.5,756.2
670.1,758.3
669.8,758.1
667.1,757.4
666.2,758.7
660.5,758.3
659,763.4
658.6,765.8
657,771.1
655.3,773.2
663,769.1
664.6,771.8
669.5,770.3
668.5,771.5
667.8,772.4
667.2,773
667.9,775.3
673,779.2
674.7,782.3
675.5,782.4
676.9,778.9
679.2,778.4
674.9,771.1
675.1,767.5
678.2,770.2
678.2,771
681.5,771.7
682.3,776.4
684,777
685.3,783.8
689.1,792.9
690.4,799.1
689.7,801.8
691.7,802.4
702.1,797
706.9,798.3
698.9,790.4
694.4,795
694.9,793.4
696.3,790.6
695.5,783.6
700,785.8
704.5,786.4
708.1,785.8
708.1,788.3
708,792
710.8,791.1
709.9,793.1
712.7,796.2
717,792.8
724.4,790.8
725.5,791.9
726.7,791.6
724.6,797.6
725.7,798.3
725.3,805.4
726.2,811.8
727.6,814.3
721.8,814.3
725.2,826.7
729.2,821.5
728.3,818
732.6,816.1
730.5,808.7
729.5,804.3
732.8,803.5
735.6,808.9
738.4,809.4
742,807.7
740.5,803.8
740.3,798.8
731,794.5
728.1,786.8
731.9,786.4
735,785.1
738.1,788.4
743.3,791.9
744.4,794.1
744.4,792.2
744.6,787.6
742.3,780.4
747.4,776.1
748.1,778.4
749.3,780.5
751.9,782.3
751.1,788
748.9,787.6
749.3,788.3
748.8,789.8
751.5,793.9
747.2,794.5
748.3,795.4
748.9,795.9
750.6,800.3
751,800.2
754.5,802.1
755.4,797.2
758.7,794.1
760.9,796.5
759.7,799.7
763.8,803.2
769.9,794.8
769.5,796.3
770,798.8
768,805.4
763.4,809.8
762.2,810.3
760.9,812.4
759.5,808.5
758.8,804.5
754.8,806.8
750.9,807
752.1,811.2
746.8,810.7
745.6,811.7
744.7,814.5
741.9,814.8
743,820
740.2,824.9
735.5,826.4
734.5,831.1
740.4,840.8
741.1,842.9
735.7,846.4
736.4,848.4
735.2,848.3
734.1,852.4
730,852.6
734.4,847.4
732.1,845
729.8,839
727.7,839.1
724.8,843.3
723.5,846.2
727.1,849.9
725,856.6
720.6,851
719.9,848.9
717.1,852.1
719.3,856.7
718.9,858.4
717.1,861.8
715.2,870.5
715.4,857.5
712.9,858.8
710.7,858.9
710.7,856.1
713.3,855.1
710.4,852.4
711.8,851.2
709.5,847.3
707.6,850.1
703.1,854.1
703.2,858.3
701.1,858
701.5,856.2
699.5,853.6
695.5,854.9
698.6,851.4
697.6,849.4
703,845.9
699.5,844.3
700.2,841.4
703.7,837.5
706.4,835.9
709.8,836
708.9,832.1
713.1,832.4
715.5,833.6
717.2,836.3
712,841.6
718.4,839.7
719,839.5
720.9,840.1
722.5,839.7
722.2,839.4
721.6,835.6
719.1,832.4
717.8,825.9
715.3,824
719.3,818
718.8,815.7
718.9,814.4
715.3,813.6
715.4,811.5
716.1,810.6
716.7,802.7
720.4,803.3
720.8,798.2
717.3,796.5
716,798.3
712.4,799.3
713.6,806.7
711.4,807.1
709.4,813.8
713,817.6
711.3,822.7
708.4,828.2
702.7,831
700.1,824.7
703.6,817.3
708.2,815.3
708.2,813.4
699.8,807.6
700.4,811
696.6,813.8
696.1,812.5
690,807.6
689,805.2
687.1,804.4
685,801.4
685.1,804.5
683.7,806.7
684.1,807.4
682.7,813.7
687.7,813.9
690.2,818.8
693.3,818.2
697.5,816
697.6,816
692.2,821.6
696.2,825
695.7,831.7
697.4,838.3
692.7,834.6
692.5,830.9
690.3,825
688.5,823.9
683.9,831.1
682,828.8
680.6,827.7
678,828.4
679.5,827
681.2,825.5
679.5,820.9
674.7,829.3
671.8,830.8
669.8,826.5
667.8,827.2
667.7,827.8
665.6,834
667.5,839.6
671.5,837.6
671.7,838.8
675.2,839.9
675.9,841.1
677.1,840.6
683.4,839
683.3,836.4
686,834.4
687.7,845.8
680.1,848.2
681.9,849.9
683.2,852.1
684.6,853.3
682.3,855.3
683.7,857.5
685,860
683.9,863.6
687.1,865.4
690.1,865.7
693.4,859.8
697.3,862.1
693,868.5
688.8,878.3
688.4,879.1
688.4,880.8
684.5,885.7
684,888.7
683.8,889
686.9,890.7
689.4,891.6
685,893.1
682.6,892.7
678.6,895.7
676.7,894.5
679.3,890.5
673,890.3
673.3,886.2
672.4,883.5
675.1,881
672.3,875.8
678.9,874.8
678.8,873.7
677.4,872.2
676,872.8
676.9,870.3
683.3,870.4
680.1,864.5
680.9,863.3
682.5,861.2
677.9,860.8
677.7,859.2
675.4,857.9
677.8,854.8
678.5,853.8
676.4,853.7
672.4,853.6
675.8,849.6
673.6,848.6
673.4,844.5
672.1,843.3
670.8,843.1
665.2,850.1
663.7,846.9
662.4,844.1
659.2,844.5
657.5,842.1
656.1,841.6
656.8,839.6
656.2,835.3
655.2,832.1
653.9,836.6
651.3,839.1
654.9,842.1
655.6,843
653.9,846.9
649.6,846.3
649.6,847.9
648.7,850.2
645.3,845.2
642.6,838.6
639.2,840
641.3,844.3
640.7,844.5
639,852
638.3,852.9
642.1,851.6
645.2,853.8
646,851.8
648.8,851.2
649.2,850.8
654.1,854
656.4,854.3
662.4,856.7
671.7,858.1
675.3,860.8
675.5,865.2
671.6,865.2
669.5,867.1
669.1,870.6
668.7,868.9
667.8,867.2
664.1,863
662,866.1
662.8,868.4
665.6,880.6
662.9,882.4
661.4,881.2
660.5,880
658.5,881.7
656.1,879.8
655.6,888.3
656.6,889
651.8,881.9
650,878.5
649.5,871.3
651.4,870.6
653.2,869.1
654.4,865.2
656.9,863.6
653.7,859.2
651.6,857.3
650.4,856.7
645.9,857.1
642.4,858.1
642.3,857
641.1,857.1
640,856.4
640.2,854.7
637.1,855.7
633.5,863.7
631.3,863.1
625.7,863.5
623.2,864.3
621.8,864.4
622.1,868.2
621.7,872
618.3,874.3
615.6,877.7
613.3,881
608.3,882.9
607.8,884.5
602.4,886.4
604.9,882.6
610,878.6
611.5,872.3
609,871
607.2,869.4
609.8,866.8
617.2,866.2
617.5,865.7
618,862.9
629.7,854.4
628.8,852.1
628.8,850.3
627.8,849.5
628.3,849.3
631.5,852.2
630.9,849.4
633.9,844.8
633.6,843
631.1,843.2
633.2,842.1
634.7,838.6
639.5,836.6
641,834.7
646.1,831.4
642.7,829.3
641.7,827.2
641.5,826.9
640.9,826.5
639.2,828.1
637.2,829.1
632.9,832.8
629.1,833.1
624.5,831.6
622.2,828.8
620.4,828.8
619.9,824.2
612.2,832.7
612.3,827.8
613.2,826.4
612.9,823.2
616.1,819.4
612.1,816.9
610,815.9
607.1,816.9
603.2,820.3
600.9,826.4
598.6,828.1
598.6,828.6
603.7,831.2
606.1,831
607.1,836.8
611.7,835.6
613.9,838.1
619.8,841.6
621.2,846.5
619.4,854.1
610.7,854.9
609.2,858.5
605.7,861.6
603.3,869.2
601,865
599.9,861.9
600.6,860
596.4,860.8
594,859.9
590.8,857.4
592.6,856.3
592.6,852.7
589.2,851.7
584.7,846.7
595,843.2
607.8,848.3
607.2,844.4
603.7,839.5
599.6,842
599.9,838.4
599.9,834.1
597.6,834.1
596.1,835.9
593.6,833.1
592.7,836
588.4,840.2
582.8,834.4
579.2,835.1
578.4,835.2
579.7,837.3
581.6,839.2
577.5,844.1
580.5,847.4
574.6,849.9
571.9,854.6
568.7,846.8
571.2,834.1
573.6,830.6
566.2,827.5
564.2,826.5
563.1,824.5
562.4,833
561.5,833.7
562.9,836.1
557.1,836.5
557.2,838
557.5,842.7
560.7,845.5
561.2,846.5
559.4,851.2
559.4,852.2
556.8,847.7
554.2,840.6
554.3,835.9
555.6,832
553.2,832.3
553,828.8
558.6,824
559.9,824.5
566.2,819.2
574.3,820.2
576,816.3
578.9,818.2
580,818.9
579.6,826.2
576.2,828
577.6,828.8
583.2,828.9
590,829.9
590.9,831.8
593.3,829.5
589.4,825.1
583.9,819.5
588.3,818.7
592,822.6
593.2,824.5
595.5,823.5
595.4,817.9
595.8,817.4
592.5,810.3
597.5,811.5
599.1,812.2
599.6,809.7
599.2,808.4
597.4,804
597.3,804
595.9,803.9
594.3,804.9
588.7,805
589,801.4
587.6,799.8
596.3,798.9
602.9,791.8
595.7,790.1
595,788.9
589.5,784.7
588.9,788.5
581.4,792.5
582.9,787.1
580.9,785.8
583.2,780.7
581.8,780.3
576.5,782.9
575.3,781.7
570.7,780.2
572.2,786.2
574.6,785.5
575.3,786.6
577,789.7
573.7,788.3
571.2,792.7
570.5,793.5
564.6,801.4
573.2,805
574.5,806.6
575.2,805.6
578.3,806.5
576.3,799.4
577.6,797.3
583.8,800.8
582.9,801.9
586.7,813
580.8,810.5
577.1,810.5
576.4,809.6
572.4,811
562.6,812.4
562.1,808.5
556.9,811
552.7,810.4
552.2,815.1
553.4,819.2
550,823.5
549.5,819
550.4,818.3
550.1,816.3
546,811.4
548.8,804.5
548.6,801.4
545.3,797.2
544.6,796.4
548.2,793.6
548.9,792.7
554.3,789.8
555.1,791.9
558.6,797
561.3,793.5
562.6,789.9
564.1,789.5
